nome_munic,datahora,latitude,longitude,casos,obitos,casos_pc,obitos_pc
Botucatu,2020-12-31,-22.8837,-48.4437,4051,58,2870.30148439437,41.095405108583996
Botucatu,2021-01-01,-22.8837,-48.4437,4059,58,2875.96981613349,41.095405108583996
Botucatu,2021-01-02,-22.8837,-48.4437,4061,58,2877.3868990682695,41.095405108583996
Botucatu,2021-01-03,-22.8837,-48.4437,4061,58,2877.3868990682695,41.095405108583996
Botucatu,2021-01-04,-22.8837,-48.4437,4062,58,2878.0954405356606,41.095405108583996
Botucatu,2021-01-05,-22.8837,-48.4437,4166,58,2951.7837531441496,41.095405108583996
Botucatu,2021-01-06,-22.8837,-48.4437,4252,59,3012.71831933964,41.8039465759734
Botucatu,2021-01-07,-22.8837,-48.4437,4378,60,3101.9945442307003,42.5124880433627
Botucatu,2021-01-08,-22.8837,-48.4437,4440,61,3145.92411520884,43.2210295107521
Botucatu,2021-01-09,-22.8837,-48.4437,4500,61,3188.4366032522103,43.2210295107521
Botucatu,2021-01-10,-22.8837,-48.4437,4502,61,3189.8536861869798,43.2210295107521
Botucatu,2021-01-11,-22.8837,-48.4437,4552,63,3225.28075955645,44.6381124455309
Botucatu,2021-01-12,-22.8837,-48.4437,4574,64,3240.86867183902,45.346653912920296
Botucatu,2021-01-13,-22.8837,-48.4437,4698,66,3328.7278137953003,46.763736847699
Botucatu,2021-01-14,-22.8837,-48.4437,4840,67,3429.34070216459,47.472278315088396
Botucatu,2021-01-15,-22.8837,-48.4437,4965,67,3517.9083855882695,47.472278315088396
Botucatu,2021-01-16,-22.8837,-48.4437,5024,68,3559.7123321642403,48.1808197824778
Botucatu,2021-01-17,-22.8837,-48.4437,5112,68,3622.06398129451,48.1808197824778
Botucatu,2021-01-18,-22.8837,-48.4437,5114,68,3623.4810642292796,48.1808197824778
Botucatu,2021-01-19,-22.8837,-48.4437,5117,68,3625.60668863145,48.1808197824778
Botucatu,2021-01-20,-22.8837,-48.4437,5201,68,3685.12417189216,48.1808197824778
Botucatu,2021-01-21,-22.8837,-48.4437,5249,69,3719.13416232685,48.8893612498672
Botucatu,2021-01-22,-22.8837,-48.4437,5291,70,3748.8929039572,49.597902717256495
Botucatu,2021-01-23,-22.8837,-48.4437,5323,70,3771.56623091366,49.597902717256495
Botucatu,2021-01-24,-22.8837,-48.4437,5416,70,3837.4605873808796,49.597902717256495
Botucatu,2021-01-25,-22.8837,-48.4437,5416,70,3837.4605873808796,49.597902717256495
Botucatu,2021-01-26,-22.8837,-48.4437,5554,71,3935.2393098806106,50.3064441846459
Botucatu,2021-01-27,-22.8837,-48.4437,5653,72,4005.38491515216,51.01498565203529
Botucatu,2021-01-28,-22.8837,-48.4437,5717,73,4050.73156906508,51.72352711942471
Botucatu,2021-01-29,-22.8837,-48.4437,5732,75,4061.3596910759206,53.14061005420339
Botucatu,2021-01-30,-22.8837,-48.4437,5892,75,4174.726325858221,53.14061005420339
Botucatu,2021-01-31,-22.8837,-48.4437,6045,75,4283.1331703688,53.14061005420339
Botucatu,2021-02-01,-22.8837,-48.4437,6046,75,4283.8417118361795,53.14061005420339
Botucatu,2021-02-02,-22.8837,-48.4437,6230,79,4414.21334183583,55.9747759237609
Botucatu,2021-02-03,-22.8837,-48.4437,6360,79,4506.32373259645,55.9747759237609
Botucatu,2021-02-04,-22.8837,-48.4437,6502,81,4606.93662096574,57.391858858539706
Botucatu,2021-02-05,-22.8837,-48.4437,6546,82,4638.11244553087,58.1004003259291
Botucatu,2021-02-06,-22.8837,-48.4437,6624,84,4693.37867998725,59.5174832607078
Botucatu,2021-02-07,-22.8837,-48.4437,6646,84,4708.9665922698105,59.5174832607078
Botucatu,2021-02-08,-22.8837,-48.4437,6646,84,4708.9665922698105,59.5174832607078
Botucatu,2021-02-09,-22.8837,-48.4437,6712,88,4755.73032911751,62.351649130265294
Botucatu,2021-02-10,-22.8837,-48.4437,6752,88,4784.071987813089,62.351649130265294
Botucatu,2021-02-11,-22.8837,-48.4437,6797,88,4815.9563538456105,62.351649130265294
Botucatu,2021-02-12,-22.8837,-48.4437,6935,91,4913.73507634534,64.4772735324335
Botucatu,2021-02-13,-22.8837,-48.4437,6948,91,4922.94611542141,64.4772735324335
Botucatu,2021-02-14,-22.8837,-48.4437,6948,91,4922.94611542141,64.4772735324335
Botucatu,2021-02-15,-22.8837,-48.4437,6951,91,4925.07173982357,64.4772735324335
Botucatu,2021-02-16,-22.8837,-48.4437,7091,93,5024.26754525809,65.8943564672122
Botucatu,2021-02-17,-22.8837,-48.4437,7101,93,5031.35295993198,65.8943564672122
Botucatu,2021-02-18,-22.8837,-48.4437,7179,95,5086.6191943883505,67.311439401991
Botucatu,2021-02-19,-22.8837,-48.4437,7297,96,5170.2270875403,68.0199808693804
Botucatu,2021-02-20,-22.8837,-48.4437,7364,96,5217.69936585539,68.0199808693804
Botucatu,2021-02-21,-22.8837,-48.4437,7367,96,5219.824990257561,68.0199808693804
Botucatu,2021-02-22,-22.8837,-48.4437,7376,96,5226.20186346406,68.0199808693804
Botucatu,2021-02-23,-22.8837,-48.4437,7530,99,5335.3172494420205,70.1456052715485
Botucatu,2021-02-24,-22.8837,-48.4437,7564,100,5359.40765933326,70.8541467389379
Botucatu,2021-02-25,-22.8837,-48.4437,7677,100,5439.47284514826,70.8541467389379
Botucatu,2021-02-26,-22.8837,-48.4437,7742,100,5485.52804052857,70.8541467389379
Botucatu,2021-02-27,-22.8837,-48.4437,7798,104,5525.206362702379,73.68831260849541
Botucatu,2021-02-28,-22.8837,-48.4437,7848,104,5560.63343607185,73.68831260849541
Botucatu,2021-03-01,-22.8837,-48.4437,7854,104,5564.88468487618,73.68831260849541
Botucatu,2021-03-02,-22.8837,-48.4437,7914,106,5607.397172919549,75.1053955432742
Botucatu,2021-03-03,-22.8837,-48.4437,7920,106,5611.648421723879,75.1053955432742
Botucatu,2021-03-04,-22.8837,-48.4437,8001,106,5669.040280582421,75.1053955432742
Botucatu,2021-03-05,-22.8837,-48.4437,8083,108,5727.140680908349,76.5224784780529
Botucatu,2021-03-06,-22.8837,-48.4437,8185,108,5799.41191058207,76.5224784780529
Botucatu,2021-03-07,-22.8837,-48.4437,8260,108,5852.552520636271,76.5224784780529
Botucatu,2021-03-08,-22.8837,-48.4437,8271,108,5860.34647677755,76.5224784780529
Botucatu,2021-03-09,-22.8837,-48.4437,8317,108,5892.93938427746,76.5224784780529
Botucatu,2021-03-10,-22.8837,-48.4437,8385,111,5941.12020405994,78.64810288022109
Botucatu,2021-03-11,-22.8837,-48.4437,8485,113,6011.97435079888,80.0651858149998
Botucatu,2021-03-12,-22.8837,-48.4437,8503,114,6024.72809721189,80.7737272823892
Botucatu,2021-03-13,-22.8837,-48.4437,8618,115,6106.21036596167,81.4822687497786
Botucatu,2021-03-14,-22.8837,-48.4437,8747,115,6197.6122152549,81.4822687497786
Botucatu,2021-03-15,-22.8837,-48.4437,8760,118,6206.8232543309605,83.60789315194671
Botucatu,2021-03-16,-22.8837,-48.4437,8772,118,6215.32575193963,83.60789315194671
Botucatu,2021-03-17,-22.8837,-48.4437,8937,121,6332.235094058879,85.73351755411491
Botucatu,2021-03-18,-22.8837,-48.4437,9097,124,6445.6017288411795,87.859141956283
Botucatu,2021-03-19,-22.8837,-48.4437,9166,125,6494.49109009105,88.5676834236724
Botucatu,2021-03-20,-22.8837,-48.4437,9249,126,6553.30003188437,89.2762248910617
Botucatu,2021-03-21,-22.8837,-48.4437,9254,126,6556.84273922131,89.2762248910617
Botucatu,2021-03-22,-22.8837,-48.4437,9258,126,6559.676905090871,89.2762248910617
Botucatu,2021-03-23,-22.8837,-48.4437,9342,132,6619.19438835158,93.527473695398
Botucatu,2021-03-24,-22.8837,-48.4437,9431,133,6682.25457894923,94.2360151627874
Botucatu,2021-03-25,-22.8837,-48.4437,9440,133,6688.63145215574,94.2360151627874
Botucatu,2021-03-26,-22.8837,-48.4437,9630,143,6823.25433095972,101.321429836681
Botucatu,2021-03-27,-22.8837,-48.4437,9769,146,6921.74159492684,103.44705423884899
Botucatu,2021-03-28,-22.8837,-48.4437,9773,146,6924.575760796401,103.44705423884899
Botucatu,2021-03-29,-22.8837,-48.4437,9776,147,6926.70138519857,104.155595706239
Botucatu,2021-03-30,-22.8837,-48.4437,9827,149,6962.83700003543,105.57267864101699
Botucatu,2021-03-31,-22.8837,-48.4437,9930,156,7035.81677117653,110.532468912743
Botucatu,2021-04-01,-22.8837,-48.4437,10081,157,7142.806532752329,111.241010380133
Botucatu,2021-04-02,-22.8837,-48.4437,10157,159,7196.655684273921,112.658093314911
Botucatu,2021-04-03,-22.8837,-48.4437,10168,159,7204.44964041521,112.658093314911
Botucatu,2021-04-04,-22.8837,-48.4437,10171,159,7206.57526481737,112.658093314911
Botucatu,2021-04-05,-22.8837,-48.4437,10181,159,7213.6606794912705,112.658093314911
Botucatu,2021-04-06,-22.8837,-48.4437,10294,162,7293.725865306271,114.78371771707899
Botucatu,2021-04-07,-22.8837,-48.4437,10369,163,7346.86647536047,115.49225918446899
Botucatu,2021-04-08,-22.8837,-48.4437,10506,165,7443.936656392809,116.90934211924801
Botucatu,2021-04-09,-22.8837,-48.4437,10533,166,7463.067276012329,117.617883586637
Botucatu,2021-04-10,-22.8837,-48.4437,10576,169,7493.53455911007,119.743507988805
Botucatu,2021-04-11,-22.8837,-48.4437,10629,171,7531.087256881709,121.16059092358401
Botucatu,2021-04-12,-22.8837,-48.4437,10633,174,7533.921422751271,123.286215325752
Botucatu,2021-04-13,-22.8837,-48.4437,10646,175,7543.132461827329,123.99475679314101
Botucatu,2021-04-14,-22.8837,-48.4437,10660,177,7553.05204237078,125.41183972792
Botucatu,2021-04-15,-22.8837,-48.4437,10669,177,7559.42891557728,125.41183972792
Botucatu,2021-04-16,-22.8837,-48.4437,10678,180,7565.80578878379,127.53746413008801
Botucatu,2021-04-17,-22.8837,-48.4437,10689,183,7573.599744925071,129.66308853225598
Botucatu,2021-04-18,-22.8837,-48.4437,10697,183,7579.268076664191,129.66308853225598
Botucatu,2021-04-19,-22.8837,-48.4437,10699,183,7580.68515959897,129.66308853225598
Botucatu,2021-04-20,-22.8837,-48.4437,10715,189,7592.0218230772,133.914337336593
Botucatu,2021-04-21,-22.8837,-48.4437,10738,191,7608.31827682715,135.331420271371
Botucatu,2021-04-22,-22.8837,-48.4437,10754,192,7619.65494030538,136.039961738761
Botucatu,2021-04-23,-22.8837,-48.4437,10778,193,7636.65993552273,136.74850320615
Botucatu,2021-04-24,-22.8837,-48.4437,10797,194,7650.12222340312,137.45704467354
Botucatu,2021-04-25,-22.8837,-48.4437,10803,194,7654.37347220746,137.45704467354
Botucatu,2021-04-26,-22.8837,-48.4437,10808,194,7657.916179544409,137.45704467354
Botucatu,2021-04-27,-22.8837,-48.4437,10845,197,7684.132213837809,139.582669075708
Botucatu,2021-04-28,-22.8837,-48.4437,10879,199,7708.222623729051,140.999752010486
Botucatu,2021-04-29,-22.8837,-48.4437,10904,204,7725.93616041379,144.54245934743298
Botucatu,2021-04-30,-22.8837,-48.4437,10939,204,7750.735111772421,144.54245934743298
Botucatu,2021-05-01,-22.8837,-48.4437,10955,205,7762.07177525065,145.251000814823
Botucatu,2021-05-02,-22.8837,-48.4437,10960,205,7765.61448258759,145.251000814823
Botucatu,2021-05-03,-22.8837,-48.4437,10968,205,7771.282814326709,145.251000814823
Botucatu,2021-05-04,-22.8837,-48.4437,11035,207,7818.755092641801,146.668083749601
Botucatu,2021-05-05,-22.8837,-48.4437,11071,208,7844.26258546782,147.37662521699102
Botucatu,2021-05-06,-22.8837,-48.4437,11125,210,7882.523824706841,148.79370815177
Botucatu,2021-05-07,-22.8837,-48.4437,11163,210,7909.448400467641,148.79370815177
Botucatu,2021-05-08,-22.8837,-48.4437,11204,211,7938.498600630601,149.502249619159
Botucatu,2021-05-09,-22.8837,-48.4437,11214,211,7945.584015304499,149.502249619159
Botucatu,2021-05-10,-22.8837,-48.4437,11237,211,7961.880469054449,149.502249619159
Botucatu,2021-05-11,-22.8837,-48.4437,11306,211,8010.76983030432,149.502249619159
Botucatu,2021-05-12,-22.8837,-48.4437,11333,211,8029.900449923829,149.502249619159
Botucatu,2021-05-13,-22.8837,-48.4437,11419,211,8090.83501611932,149.502249619159
Botucatu,2021-05-14,-22.8837,-48.4437,11492,211,8142.558543238741,149.502249619159
Botucatu,2021-05-15,-22.8837,-48.4437,11533,211,8171.608743401709,149.502249619159
Botucatu,2021-05-16,-22.8837,-48.4437,11544,211,8179.40269954299,149.502249619159
Botucatu,2021-05-17,-22.8837,-48.4437,11570,211,8197.82477769511,149.502249619159
Botucatu,2021-05-18,-22.8837,-48.4437,11612,213,8227.58351932547,150.919332553938
Botucatu,2021-05-19,-22.8837,-48.4437,11663,215,8263.71913416233,152.336415488716
Botucatu,2021-05-20,-22.8837,-48.4437,11716,217,8301.27183193396,153.75349842349502
Botucatu,2021-05-21,-22.8837,-48.4437,11754,218,8328.196407694759,154.462039890885
Botucatu,2021-05-22,-22.8837,-48.4437,11799,219,8360.08077372728,155.170581358274
Botucatu,2021-05-23,-22.8837,-48.4437,11809,219,8367.16618840118,155.170581358274
Botucatu,2021-05-24,-22.8837,-48.4437,11816,220,8372.1259786729,155.879122825663
Botucatu,2021-05-25,-22.8837,-48.4437,11898,221,8430.22637899883,156.587664293053
Botucatu,2021-05-26,-22.8837,-48.4437,11946,224,8464.23636943352,158.713288695221
Botucatu,2021-05-27,-22.8837,-48.4437,11977,224,8486.20115492259,158.713288695221
Botucatu,2021-05-28,-22.8837,-48.4437,12008,224,8508.165940411658,158.713288695221
Botucatu,2021-05-29,-22.8837,-48.4437,12049,229,8537.21614057463,162.255996032168
Botucatu,2021-05-30,-22.8837,-48.4437,12069,229,8551.38696992241,162.255996032168
Botucatu,2021-05-31,-22.8837,-48.4437,12086,229,8563.43217486803,162.255996032168
Botucatu,2021-06-01,-22.8837,-48.4437,12170,232,8622.94965812874,164.38162043433599
Botucatu,2021-06-02,-22.8837,-48.4437,12225,233,8661.91943883516,165.090161901725
Botucatu,2021-06-03,-22.8837,-48.4437,12293,235,8710.10025861763,166.50724483650401
Botucatu,2021-06-04,-22.8837,-48.4437,12297,235,8712.934424487192,166.50724483650401
Botucatu,2021-06-05,-22.8837,-48.4437,12319,237,8728.52233676976,167.924327771283
Botucatu,2021-06-06,-22.8837,-48.4437,12327,237,8734.19066850887,167.924327771283
Botucatu,2021-06-07,-22.8837,-48.4437,12333,237,8738.44191731321,167.924327771283
Botucatu,2021-06-08,-22.8837,-48.4437,12357,242,8755.446912530551,171.46703510823
Botucatu,2021-06-09,-22.8837,-48.4437,12366,246,8761.823785737059,174.301200977787
Botucatu,2021-06-10,-22.8837,-48.4437,12425,249,8803.627732313029,176.42682537995498
Botucatu,2021-06-11,-22.8837,-48.4437,12554,250,8895.029581606259,177.135366847345
Botucatu,2021-06-12,-22.8837,-48.4437,12655,252,8966.59226981259,178.552449782123
Botucatu,2021-06-13,-22.8837,-48.4437,12665,252,8973.67768448649,178.552449782123
Botucatu,2021-06-14,-22.8837,-48.4437,12670,252,8977.22039182343,178.552449782123
Botucatu,2021-06-15,-22.8837,-48.4437,12767,254,9045.9489141602,179.969532716902
Botucatu,2021-06-16,-22.8837,-48.4437,12941,254,9169.235129485949,179.969532716902
Botucatu,2021-06-17,-22.8837,-48.4437,13015,256,9221.66719807277,181.38661565168098
Botucatu,2021-06-18,-22.8837,-48.4437,13121,259,9296.77259361604,183.51224005384898
Botucatu,2021-06-19,-22.8837,-48.4437,13195,260,9349.20466220286,184.22078152123902
Botucatu,2021-06-20,-22.8837,-48.4437,13207,260,9357.707159811529,184.22078152123902
Botucatu,2021-06-21,-22.8837,-48.4437,13216,260,9364.084033018029,184.22078152123902
Botucatu,2021-06-22,-22.8837,-48.4437,13330,262,9444.85776030042,185.63786445601698
Botucatu,2021-06-23,-22.8837,-48.4437,13407,264,9499.415453289399,187.054947390796
Botucatu,2021-06-24,-22.8837,-48.4437,13433,265,9517.83753144153,187.763488858185
Botucatu,2021-06-25,-22.8837,-48.4437,13782,265,9765.11850356042,187.763488858185
Botucatu,2021-06-26,-22.8837,-48.4437,14302,268,10133.5600666029,189.889113260354
Botucatu,2021-06-27,-22.8837,-48.4437,14310,268,10139.228398342,189.889113260354
Botucatu,2021-06-28,-22.8837,-48.4437,14450,268,10238.4242037765,189.889113260354
Botucatu,2021-06-29,-22.8837,-48.4437,14987,270,10618.910971764599,191.30619619513197
Botucatu,2021-06-30,-22.8837,-48.4437,15154,271,10737.2373968186,192.014737662522
Botucatu,2021-07-01,-22.8837,-48.4437,15683,271,11112.0558330676,192.014737662522
